Duration,AttackType,Count,DestinationBytes,DiffSrvRate,DifficultyLevel,DstHostCount,DstHostDiffSrvRate,DstHostRerrorRate,DstHostSameSrcPortRate,DstHostSameSrvRate,DstHostSerrorRate,DstHostSrvCount,DstHostSrvDiffHostRate,DstHostSrvRerrorRate,DstHostSrvSerrorRate,Flag,Hot,IsGuestLogin,IsHostLogin,Land,LoggedIn,NumAccessFiles,NumCompromised,NumFailedLogins,NumFileCreations,NumOutboundCmds,NumRoot,NumShells,ProtocolType,RerrorRate,RootShell,SameSrvRate,SerrorRate,Service,SourceBytes,SrvCount,SrvDiffHostRate,SrvRerrorRate,SrvSerrorRate,SuAttempted,Urgent,WrongFragment
843,normal,2,105,0.0,21,255,0.7699999809265137,0.0,0.9900000095367432,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
11905,normal,1,105,0.0,21,255,0.6200000047683716,0.0,0.9599999785423279,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
38818,portsweep,2,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
27281,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
27527,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
109,normal,1,8528,0.0,20,25,0.0,0.0,0.03999999910593033,1.0,0.0,255,0.009999999776482582,0.0,0.0,SF,1,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,http,261,2,1.0,0.0,0.0,0,0,0
12801,normal,4,105,0.5,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,145,2,0.0,0.0,0.0,0,0,0
7462,processtable,1,44,0.0,18,255,0.23999999463558197,0.23000000417232513,0.0,0.75,0.5,192,0.0,0.009999999776482582,0.6600000262260437,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
16985,portsweep,2,0,0.0,15,255,0.699999988079071,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
18038,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
9971,normal,2,8771,1.0,20,79,0.029999999329447746,0.10999999940395355,0.009999999776482582,0.23999999463558197,0.0,19,0.0,0.4699999988079071,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.5,0,0.5,0.0,IRC,1080,1,0.0,1.0,0.0,0,0,0
128,normal,1,31509,0.0,19,1,0.0,0.0,1.0,1.0,0.0,3,1.0,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,206,1,0.0,0.0,0.0,0,0,0
172,normal,13,1028,0.15000000596046448,12,255,0.44999998807907104,0.0,0.0,0.09000000357627869,0.44999998807907104,22,0.0,0.05000000074505806,0.14000000059604645,SF,0,0,0,0,1,0,0,1,0,0,0,0,tcp,0.0,0,0.07999999821186066,0.0,telnet,119,1,0.0,0.0,0.0,0,0,0
71,buffer_overflow,1,15242,0.0,1,255,0.009999999776482582,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,SF,10,0,0,0,1,0,2,0,0,0,0,0,tcp,0.0,1,1.0,0.0,telnet,2783,1,0.0,0.0,0.0,0,0,0
36592,portsweep,2,0,0.0,15,255,0.5,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
2416,normal,2,105,0.0,21,255,0.8500000238418579,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
42596,portsweep,2,0,0.0,14,148,0.10999999940395355,0.1899999976158142,0.1899999976158142,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
13598,portsweep,2,0,0.0,15,255,0.6800000071525574,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
8555,portsweep,2,0,0.0,15,255,0.6899999976158142,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
38933,portsweep,2,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
38849,portsweep,1,0,0.0,15,255,0.5099999904632568,1.0,1.0,0.0,0.0,1,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,1,0.0,1.0,0.0,0,0,0
9035,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
23152,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
563,normal,1,105,0.0,21,255,0.6499999761581421,0.0,0.9599999785423279,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
5180,normal,4,105,0.5,21,255,0.6200000047683716,0.0,0.9399999976158142,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,145,2,0.0,0.0,0.0,0,0,0
1933,normal,4,105,0.5,21,255,0.800000011920929,0.0,0.9700000286102295,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,146,2,0.0,0.0,0.0,0,0,0
6143,normal,1,105,0.0,21,255,0.6399999856948853,0.0,0.949999988079071,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
40491,portsweep,2,0,0.0,15,255,0.4099999964237213,0.800000011920929,0.800000011920929,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
801,apache2,20,0,0.0,15,249,0.009999999776482582,0.10000000149011612,0.0,0.9900000095367432,0.0,246,0.0,0.10000000149011612,0.0,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,http,75484,20,0.0,1.0,0.0,0,0,0
2069,apache2,7,0,0.0,15,255,0.009999999776482582,0.4699999988079071,0.0,0.9599999785423279,0.019999999552965164,244,0.0,0.49000000953674316,0.019999999552965164,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,http,72564,7,0.0,1.0,0.0,0,0,0
1219,normal,6,105,0.5,20,255,0.4300000071525574,0.0,0.9300000071525574,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
7222,processtable,1,44,0.0,18,255,0.10999999940395355,0.10999999940395355,0.0,0.8899999856948853,0.49000000953674316,228,0.0,0.009999999776482582,0.550000011920929,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
432,normal,2,1237,1.0,10,255,0.05999999865889549,0.029999999329447746,0.0,0.12999999523162842,0.6700000166893005,32,0.0,0.11999999731779099,0.4099999964237213,SF,0,0,0,0,1,0,1,0,0,0,0,0,tcp,0.5,0,0.5,0.0,telnet,241,1,0.0,0.0,0.0,0,0,0
2467,normal,2,105,0.0,21,255,0.8700000047683716,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,2,0.0,0.0,0.0,0,0,0
2363,normal,5,105,0.6000000238418579,21,255,0.8500000238418579,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.4000000059604645,0.0,other,147,2,0.0,0.0,0.0,0,0,0
9455,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
18521,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
27038,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
22961,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
9543,normal,4,105,0.5,21,255,0.6000000238418579,0.0,0.9300000071525574,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
9404,normal,1,105,0.0,21,255,0.7599999904632568,0.0,1.0,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
21283,portsweep,2,0,0.0,15,255,0.6700000166893005,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
13468,portsweep,2,0,0.0,15,255,0.6800000071525574,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
1964,buffer_overflow,1,29364,0.0,1,255,0.8399999737739563,0.8299999833106995,0.0,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,2,0,0,0,1,0,8,0,4,0,4,0,tcp,0.0,1,1.0,0.0,telnet,3760,1,0.0,0.0,0.0,0,0,0
3404,normal,6,105,0.5,21,255,0.6399999856948853,0.0,0.9700000286102295,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.33000001311302185,0.0,other,147,2,0.0,0.0,0.0,0,0,0
938,apache2,28,0,0.0,13,255,0.0,0.5799999833106995,0.0,1.0,0.009999999776482582,255,0.0,0.5799999833106995,0.009999999776482582,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.9300000071525574,0,1.0,0.07000000029802322,http,24064,28,0.0,0.9300000071525574,0.07000000029802322,0,0,0
5565,normal,1,105,0.0,21,255,0.550000011920929,0.0,0.8899999856948853,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
11602,normal,1,5149,0.0,11,255,0.019999999552965164,0.0,0.0,0.27000001072883606,0.8999999761581421,68,0.0,0.0,0.8799999952316284,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,127,1,0.0,0.0,0.0,0,0,0
31118,portsweep,2,0,0.0,15,255,0.7900000214576721,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
3920,normal,2,105,0.0,21,255,0.8299999833106995,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,2,0.0,0.0,0.0,0,0,0
808,apache2,40,1,0.0,14,255,0.009999999776482582,0.6600000262260437,0.0,0.9900000095367432,0.009999999776482582,253,0.0,0.6700000166893005,0.009999999776482582,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.9800000190734863,0,1.0,0.029999999329447746,http,61504,40,0.0,0.9800000190734863,0.029999999329447746,0,0,0
464,normal,4,105,0.5,21,255,0.5299999713897705,0.0,0.9100000262260437,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,145,2,0.0,0.0,0.0,0,0,0
500,normal,1,105,0.0,21,255,0.6200000047683716,0.0,0.8700000047683716,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
4620,normal,1,105,0.0,21,255,0.6399999856948853,0.0,0.8799999952316284,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
7686,processtable,1,44,0.0,18,255,0.019999999552965164,0.009999999776482582,0.0,0.6399999856948853,0.5299999713897705,162,0.0,0.009999999776482582,0.5199999809265137,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
7394,processtable,1,44,0.0,14,255,0.019999999552965164,0.009999999776482582,0.0,0.8399999737739563,0.27000001072883606,215,0.0,0.0,0.3199999928474426,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
2646,normal,1,105,0.0,21,255,0.5400000214576721,0.0,0.9399999976158142,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
1315,normal,2,28,0.0,19,23,0.09000000357627869,0.0,0.30000001192092896,0.699999988079071,0.0,16,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,domain_u,110,2,0.0,0.0,0.0,0,0,0
30598,portsweep,2,0,0.0,15,255,0.7099999785423279,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
6552,normal,13,5503,0.15000000596046448,21,148,0.019999999552965164,0.12999999523162842,0.009999999776482582,0.18000000715255737,0.0,26,0.0,0.7300000190734863,0.0,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.3799999952316284,0,0.46000000834465027,0.0,IRC,858,6,0.0,0.8299999833106995,0.0,0,0,0
30835,portsweep,2,0,0.0,15,255,0.75,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,efs,1,2,0.0,1.0,0.0,0,0,0
238,normal,1,329,0.0,21,165,0.4300000071525574,0.4099999964237213,0.009999999776482582,0.23999999463558197,0.0,40,0.0,0.0,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,smtp,2500,1,0.0,0.0,0.0,0,0,0
1092,normal,1,105,0.0,21,255,0.5199999809265137,0.0,0.8100000023841858,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
17539,portsweep,2,0,0.0,15,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
10499,normal,1,19512,0.0,10,23,0.12999999523162842,0.0,0.03999999910593033,0.5699999928474426,0.47999998927116394,13,0.0,0.0,0.8500000238418579,S3,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,1.0,X11,27472,1,0.0,0.0,1.0,0,0,0
27740,portsweep,2,0,0.0,16,255,0.7300000190734863,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
4961,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
12674,normal,4,105,0.5,21,255,0.7400000095367432,0.0,0.9700000286102295,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,147,2,0.0,0.0,0.0,0,0,0
8089,processtable,1,15,0.0,16,255,0.75,0.7300000190734863,0.0,0.15000000596046448,0.05000000074505806,39,0.0,0.0,0.36000001430511475,S3,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,1.0,telnet,1,1,0.0,0.0,1.0,0,0,0
296,normal,2,31,0.0,20,73,0.03999999910593033,0.0,0.6700000166893005,0.6700000166893005,0.0,49,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,domain_u,110,2,0.0,0.0,0.0,0,0,0
7252,processtable,1,44,0.0,18,255,0.019999999552965164,0.03999999910593033,0.0,0.9700000286102295,0.33000001311302185,248,0.0,0.019999999552965164,0.3400000035762787,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
31689,portsweep,2,0,0.0,15,255,0.8199999928474426,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
19750,normal,2,105,0.0,21,255,0.8399999737739563,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,2,0.0,0.0,0.0,0,0,0
11711,normal,1,3042,0.0,20,104,0.05000000074505806,0.019999999552965164,0.009999999776482582,0.20999999344348907,0.0,22,0.0,0.09000000357627869,0.0,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,93,1,0.0,0.0,0.0,0,0,0
884,normal,1,105,0.0,21,255,0.5799999833106995,0.0,0.949999988079071,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
30735,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
540,normal,1,16116,0.0,20,101,0.03999999910593033,0.029999999329447746,0.009999999776482582,0.18000000715255737,0.009999999776482582,18,0.0,0.17000000178813934,0.0,RSTR,2,0,0,0,1,0,1,0,0,0,0,0,tcp,1.0,1,1.0,0.0,telnet,518,1,0.0,1.0,0.0,0,0,0
9319,normal,1,105,0.0,21,255,0.8500000238418579,0.0,0.9900000095367432,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
10007,normal,1,31623,0.0,17,77,0.03999999910593033,0.0,0.009999999776482582,0.25,0.20999999344348907,20,0.10000000149011612,0.0,0.800000011920929,SF,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,615,1,0.0,0.0,0.0,0,0,0
3625,normal,3,105,0.6700000166893005,21,255,0.7400000095367432,0.0,0.9800000190734863,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.6700000166893005,0.0,other,147,2,0.0,0.0,0.0,0,0,0
690,normal,1,42,0.0,21,205,0.019999999552965164,0.0,0.07999999821186066,0.7599999904632568,0.0,155,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,domain_u,108,1,0.0,0.0,0.0,0,0,0
633,normal,1,105,0.0,21,255,0.5099999904632568,0.0,0.9100000262260437,0.0,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,1,0.0,0.0,0.0,0,0,0
2225,normal,4,105,0.5,21,255,0.8500000238418579,0.0,0.9900000095367432,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.5,0.0,other,146,2,0.0,0.0,0.0,0,0,0
2629,normal,1,105,0.0,21,255,0.7400000095367432,0.0,1.0,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,1,0.0,0.0,0.0,0,0,0
5207,normal,1,105,0.0,21,100,0.5199999809265137,0.0,0.800000011920929,0.009999999776482582,0.0,1,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,147,1,0.0,0.0,0.0,0,0,0
7800,normal,4,5076,0.5,17,103,0.019999999552965164,0.09000000357627869,0.009999999776482582,0.09000000357627869,0.0,9,0.0,1.0,0.0,RSTO,0,0,0,0,1,0,0,0,0,0,0,0,tcp,0.25,0,0.25,0.0,IRC,1315,1,0.0,1.0,0.0,0,0,0
27481,portsweep,2,0,0.0,15,255,0.7400000095367432,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
2311,normal,7,105,0.5699999928474426,19,255,0.36000001430511475,0.0,0.7799999713897705,0.009999999776482582,0.0,3,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,0.14000000059604645,0.0,other,147,1,0.0,0.0,0.0,0,0,0
41541,portsweep,2,0,0.0,15,240,0.25,0.5,0.5,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,private,1,2,0.0,1.0,0.0,0,0,0
6531,normal,2,105,0.0,21,255,0.6000000238418579,0.0,0.8500000238418579,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,145,2,0.0,0.0,0.0,0,0,0
678,normal,2,2492,0.0,14,255,0.07000000029802322,0.009999999776482582,0.009999999776482582,0.019999999552965164,0.9300000071525574,4,0.0,0.5,0.25,RSTR,1,0,0,0,1,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,telnet,623,2,0.0,1.0,0.0,0,0,0
3813,normal,2,105,0.0,21,255,0.6600000262260437,0.0,0.949999988079071,0.009999999776482582,0.0,2,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,udp,0.0,0,1.0,0.0,other,146,2,0.0,0.0,0.0,0,0,0
13898,portsweep,2,0,0.0,15,255,0.6800000071525574,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
2054,apache2,10,0,0.0,15,255,0.009999999776482582,0.4300000071525574,0.0,0.9599999785423279,0.019999999552965164,244,0.0,0.44999998807907104,0.019999999552965164,RSTR,0,0,0,0,1,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,http,74024,10,0.0,1.0,0.0,0,0,0
8213,processtable,1,15,0.0,12,255,0.8500000238418579,0.8399999737739563,0.0,0.029999999329447746,0.0,8,0.0,0.0,0.0,SF,0,0,0,0,0,0,0,0,0,0,0,0,tcp,0.0,0,1.0,0.0,telnet,0,1,0.0,0.0,0.0,0,0,0
11981,portsweep,2,0,0.0,15,255,0.6299999952316284,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
35301,portsweep,1,0,0.0,4,79,0.10999999940395355,0.09000000357627869,0.09000000357627869,0.7799999713897705,0.0,152,0.009999999776482582,0.009999999776482582,0.0,RSTOS0,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,smtp,217277339,1,0.0,1.0,0.0,0,0,0
12853,portsweep,2,0,0.0,15,255,0.6700000166893005,1.0,1.0,0.009999999776482582,0.0,2,0.0,1.0,0.0,RSTR,0,0,0,0,0,0,0,0,0,0,0,0,tcp,1.0,0,1.0,0.0,other,1,2,0.0,1.0,0.0,0,0,0
